Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID
DMT100241,2024-08-17,28,STR43,PRD7303,2,102.08,204.16,5,193.95,Wallet,EMP954,CUST3732
DMT100242,2025-04-25,207,STR42,PRD6821,11,402.12,4423.32,20,3538.66,UPI,EMP729,CUST4507
DMT100243,2023-09-16,158,STR24,PRD4698,1,42.4,42.4,0,42.4,Wallet,EMP992,CUST6560
DMT100244,2024-04-25,21,STR29,PRD4044,15,315.18,4727.7,0,4727.7,UPI,EMP309,CUST7845
DMT100245,2024-02-26,208,STR34,PRD7959,11,87.36,960.96,0,960.96,Wallet,EMP813,CUST1188
DMT100246,2023-11-16,209,STR29,PRD1121,11,434.03,4774.33,10,4296.9,UPI,EMP643,CUST7176
DMT100247,2025-06-15,45,STR8,PRD9161,1,403.53,403.53,10,363.18,Cash,EMP490,CUST6746
DMT100248,2024-05-24,210,STR16,PRD4878,17,45.89,780.13,15,663.11,Wallet,EMP858,CUST9536
DMT100249,2023-09-25,211,STR15,PRD9220,9,58.56,527.04,15,447.98,Wallet,EMP980,CUST6484
DMT100250,2024-02-20,212,STR5,PRD5411,17,247.17,4201.89,20,3361.51,Wallet,EMP976,CUST6765
DMT100251,2024-05-20,213,STR22,PRD7731,11,322.75,3550.25,10,3195.22,Card,EMP461,CUST3844
DMT100252,2025-04-25,207,STR2,PRD9948,6,285.97,1715.82,0,1715.82,UPI,EMP444,CUST3912
DMT100253,2024-02-01,214,STR38,PRD7012,18,489.33,8807.94,10,7927.15,Card,EMP512,CUST6934
DMT100254,2024-07-06,215,STR36,PRD1548,10,422.24,4222.4,0,4222.4,Cash,EMP894,CUST1375
DMT100255,2024-03-27,216,STR15,PRD1620,14,405.96,5683.44,5,5399.27,Cash,EMP664,CUST5929
DMT100256,2024-11-24,217,STR38,PRD8917,16,433.25,6932.0,20,5545.6,UPI,EMP449,CUST5730
DMT100257,2024-09-09,218,STR15,PRD7038,15,200.19,3002.85,20,2402.28,Cash,EMP988,CUST4513
DMT100258,2024-09-06,219,STR1,PRD2854,2,380.32,760.64,10,684.58,Wallet,EMP773,CUST8125
DMT100259,2024-01-12,220,STR5,PRD8889,8,162.64,1301.12,10,1171.01,Wallet,EMP160,CUST1304
DMT100260,2024-05-09,221,STR46,PRD2311,16,482.06,7712.96,5,7327.31,UPI,EMP976,CUST5445
DMT100261,2024-02-29,60,STR41,PRD3327,17,316.44,5379.48,5,5110.51,UPI,EMP260,CUST9750
DMT100262,2023-10-11,222,STR4,PRD9624,9,140.06,1260.54,5,1197.51,Cash,EMP240,CUST9423
DMT100263,2024-01-15,223,STR15,PRD5578,14,457.78,6408.92,15,5447.58,Cash,EMP109,CUST5714
DMT100264,2023-08-08,224,STR5,PRD8617,15,351.53,5272.95,10,4745.65,Card,EMP753,CUST9746
DMT100265,2024-04-13,225,STR3,PRD9469,20,94.53,1890.6,0,1890.6,Card,EMP644,CUST7470
DMT100266,2024-11-16,226,STR22,PRD2281,16,344.79,5516.64,20,4413.31,UPI,EMP118,CUST2086
DMT100267,2025-04-03,227,STR5,PRD9574,2,161.93,323.86,5,307.67,Wallet,EMP483,CUST9734
DMT100268,2025-03-23,228,STR33,PRD2449,1,146.77,146.77,20,117.42,Wallet,EMP294,CUST2791
DMT100269,2024-01-03,229,STR16,PRD5017,18,42.82,770.76,15,655.15,Cash,EMP657,CUST9122
DMT100270,2024-09-14,230,STR18,PRD8740,8,262.78,2102.24,5,1997.13,Card,EMP823,CUST5656
DMT100271,2024-08-23,231,STR43,PRD2279,1,399.66,399.66,0,399.66,Wallet,EMP404,CUST6294
DMT100272,2023-11-17,168,STR32,PRD9834,15,345.33,5179.95,15,4402.96,UPI,EMP873,CUST8202
DMT100273,2023-09-27,194,STR14,PRD6119,13,334.54,4349.02,10,3914.12,Card,EMP607,CUST6180
DMT100274,2024-06-27,232,STR35,PRD1864,9,383.43,3450.87,5,3278.33,Card,EMP936,CUST8228
DMT100275,2025-01-14,233,STR9,PRD6628,10,349.66,3496.6,10,3146.94,Wallet,EMP790,CUST7597
DMT100276,2023-11-24,173,STR47,PRD9765,2,47.24,94.48,5,89.76,Cash,EMP791,CUST9573
DMT100277,2025-03-25,79,STR37,PRD1176,11,194.11,2135.21,5,2028.45,Cash,EMP690,CUST3129
DMT100278,2024-05-07,234,STR37,PRD8681,17,227.82,3872.94,5,3679.29,Cash,EMP996,CUST8082
DMT100279,2025-03-12,235,STR31,PRD8438,8,258.05,2064.4,10,1857.96,Card,EMP812,CUST4499
DMT100280,2025-05-31,236,STR16,PRD9399,11,14.05,154.55,5,146.82,UPI,EMP256,CUST8104
DMT100281,2024-12-07,237,STR31,PRD8687,11,172.37,1896.07,10,1706.46,Wallet,EMP560,CUST1194
DMT100282,2024-05-13,121,STR27,PRD6431,1,33.68,33.68,5,32.0,Card,EMP708,CUST1594
DMT100283,2024-06-28,238,STR13,PRD7897,3,278.55,835.65,0,835.65,UPI,EMP478,CUST9310
DMT100284,2025-05-14,239,STR7,PRD6782,16,325.79,5212.64,5,4952.01,Cash,EMP166,CUST8805
DMT100285,2024-11-20,240,STR7,PRD5827,6,272.24,1633.44,20,1306.75,Wallet,EMP317,CUST4834
DMT100286,2024-07-02,241,STR43,PRD5738,15,346.56,5198.4,10,4678.56,UPI,EMP979,CUST1774
DMT100287,2025-05-22,101,STR28,PRD3744,6,112.11,672.66,15,571.76,Wallet,EMP288,CUST4616
DMT100288,2025-02-02,242,STR23,PRD1578,15,419.56,6293.4,20,5034.72,Cash,EMP896,CUST7946
DMT100289,2024-08-22,15,STR28,PRD5981,20,362.53,7250.6,15,6163.01,UPI,EMP860,CUST6819
DMT100290,2023-12-01,243,STR27,PRD5267,15,258.93,3883.95,10,3495.56,Card,EMP386,CUST1574
DMT100291,2024-11-26,244,STR30,PRD2006,8,391.26,3130.08,15,2660.57,Card,EMP505,CUST8621
DMT100292,2025-05-21,245,STR47,PRD8752,5,270.84,1354.2,5,1286.49,Cash,EMP433,CUST8674
DMT100293,2024-05-04,246,STR4,PRD3770,18,449.42,8089.56,20,6471.65,Card,EMP177,CUST5505
DMT100294,2023-07-21,170,STR44,PRD1845,6,431.67,2590.02,0,2590.02,Wallet,EMP659,CUST7943
DMT100295,2025-02-08,247,STR42,PRD5780,19,469.85,8927.15,15,7588.08,Cash,EMP293,CUST8169
DMT100296,2023-09-18,248,STR42,PRD1447,1,133.78,133.78,5,127.09,Card,EMP799,CUST5108
DMT100297,2024-05-09,221,STR7,PRD5699,4,337.03,1348.12,5,1280.71,Cash,EMP478,CUST4523
DMT100298,2025-01-21,249,STR4,PRD8942,18,87.08,1567.44,10,1410.7,Cash,EMP999,CUST4197
DMT100299,2024-01-03,229,STR26,PRD2351,8,473.33,3786.64,0,3786.64,UPI,EMP708,CUST5873
DMT100300,2024-03-19,177,STR47,PRD3077,5,134.21,671.05,0,671.05,UPI,EMP201,CUST1106
DMT100301,2024-05-24,210,STR22,PRD9283,1,263.5,263.5,15,223.97,Wallet,EMP361,CUST8479
DMT100302,2025-02-09,250,STR7,PRD2259,12,103.17,1238.04,10,1114.24,UPI,EMP545,CUST1879
DMT100303,2024-08-02,251,STR16,PRD5552,4,165.2,660.8,10,594.72,Cash,EMP216,CUST6250
DMT100304,2025-02-20,53,STR13,PRD5129,3,487.51,1462.53,10,1316.28,Wallet,EMP744,CUST6537
DMT100305,2023-10-29,252,STR13,PRD3171,6,450.2,2701.2,20,2160.96,Card,EMP271,CUST6525
DMT100306,2023-11-09,153,STR35,PRD5603,3,60.09,180.27,0,180.27,UPI,EMP145,CUST1486
DMT100307,2023-08-12,253,STR29,PRD5509,7,224.24,1569.68,10,1412.71,Cash,EMP217,CUST2805
DMT100308,2023-12-07,254,STR9,PRD5209,9,273.14,2458.26,20,1966.61,Cash,EMP847,CUST4268
DMT100309,2024-08-26,255,STR28,PRD1232,1,456.15,456.15,5,433.34,Card,EMP371,CUST4384
DMT100310,2025-02-16,256,STR12,PRD2827,14,10.65,149.1,20,119.28,Wallet,EMP141,CUST4189
DMT100311,2023-09-22,257,STR18,PRD3860,7,5.8,40.6,10,36.54,Wallet,EMP846,CUST5767
DMT100312,2024-07-03,258,STR30,PRD3476,13,243.43,3164.59,0,3164.59,UPI,EMP564,CUST4724
DMT100313,2024-07-18,259,STR16,PRD8317,18,389.97,7019.46,15,5966.54,Cash,EMP703,CUST2461
DMT100314,2025-03-06,260,STR5,PRD7058,1,460.47,460.47,20,368.38,Wallet,EMP618,CUST8699
DMT100315,2024-09-10,261,STR29,PRD3873,3,237.01,711.03,5,675.48,Card,EMP331,CUST3196
DMT100316,2025-05-02,262,STR36,PRD5280,20,244.04,4880.8,20,3904.64,Card,EMP381,CUST8976
DMT100317,2024-04-30,51,STR7,PRD4869,20,367.5,7350.0,15,6247.5,UPI,EMP118,CUST5730
DMT100318,2024-10-20,263,STR4,PRD8944,2,10.23,20.46,5,19.44,Cash,EMP105,CUST7920
DMT100319,2025-01-11,264,STR42,PRD3962,12,213.78,2565.36,10,2308.82,Cash,EMP560,CUST4671
DMT100320,2024-08-24,265,STR35,PRD9640,1,334.18,334.18,10,300.76,Cash,EMP941,CUST2582
DMT100321,2024-12-12,266,STR1,PRD1542,6,220.57,1323.42,20,1058.74,Wallet,EMP555,CUST9208
DMT100322,2025-06-14,107,STR6,PRD6617,10,485.81,4858.1,15,4129.39,Cash,EMP907,CUST9299
DMT100323,2023-07-24,138,STR49,PRD2382,2,122.43,244.86,5,232.62,Card,EMP177,CUST6835
DMT100324,2025-02-26,267,STR16,PRD3376,13,235.19,3057.47,20,2445.98,Cash,EMP920,CUST4840
DMT100325,2023-12-28,268,STR11,PRD3525,11,76.47,841.17,5,799.11,Card,EMP803,CUST5216
DMT100326,2024-04-19,269,STR27,PRD9125,3,303.83,911.49,15,774.77,Wallet,EMP767,CUST1331
DMT100327,2024-08-21,63,STR32,PRD7765,3,6.28,18.84,0,18.84,Cash,EMP531,CUST3380
DMT100328,2024-04-07,9,STR31,PRD7277,16,213.43,3414.88,15,2902.65,Wallet,EMP746,CUST7409
DMT100329,2025-01-05,118,STR14,PRD4898,9,243.98,2195.82,5,2086.03,Cash,EMP161,CUST3035
DMT100330,2024-04-04,270,STR26,PRD8211,16,419.98,6719.68,10,6047.71,UPI,EMP202,CUST1796
DMT100331,2023-08-05,93,STR4,PRD3740,3,320.07,960.21,20,768.17,Wallet,EMP853,CUST3004
DMT100332,2024-10-23,271,STR11,PRD4454,3,96.84,290.52,15,246.94,Wallet,EMP131,CUST6434
DMT100333,2025-01-01,124,STR25,PRD6653,15,51.44,771.6,5,733.02,Cash,EMP675,CUST9531
DMT100334,2025-07-10,272,STR1,PRD1890,2,77.9,155.8,15,132.43,Wallet,EMP842,CUST6240
DMT100335,2023-07-15,273,STR25,PRD5331,13,144.56,1879.28,0,1879.28,Wallet,EMP923,CUST3493
DMT100336,2024-07-04,274,STR17,PRD2900,9,264.16,2377.44,20,1901.95,Card,EMP850,CUST7244
DMT100337,2024-03-23,275,STR30,PRD1860,18,260.49,4688.82,0,4688.82,Wallet,EMP325,CUST4400
DMT100338,2024-02-05,86,STR19,PRD3745,12,282.65,3391.8,10,3052.62,Card,EMP894,CUST3772
DMT100339,2025-05-23,276,STR28,PRD8602,15,330.1,4951.5,10,4456.35,Cash,EMP212,CUST4408
DMT100340,2023-08-24,277,STR45,PRD7533,19,55.97,1063.43,20,850.74,Wallet,EMP974,CUST2372
DMT100341,2024-08-04,98,STR47,PRD8802,14,198.02,2772.28,5,2633.67,Card,EMP551,CUST1753
DMT100342,2023-09-08,278,STR36,PRD5937,17,289.28,4917.76,5,4671.87,Wallet,EMP924,CUST8289
DMT100343,2025-03-20,279,STR43,PRD8803,18,27.13,488.34,15,415.09,UPI,EMP347,CUST9522
DMT100344,2025-04-05,280,STR46,PRD9724,13,443.59,5766.67,5,5478.34,Card,EMP416,CUST6512
DMT100345,2024-04-05,198,STR32,PRD4828,7,337.29,2361.03,5,2242.98,Wallet,EMP952,CUST8695
DMT100346,2023-09-12,281,STR10,PRD7222,3,196.63,589.89,0,589.89,UPI,EMP721,CUST8761
DMT100347,2024-02-08,62,STR13,PRD7390,6,152.2,913.2,15,776.22,Wallet,EMP843,CUST9426
DMT100348,2025-05-27,40,STR19,PRD8775,9,167.61,1508.49,15,1282.22,Cash,EMP678,CUST9978
DMT100349,2023-10-14,282,STR14,PRD5302,2,203.3,406.6,10,365.94,Cash,EMP540,CUST5609
DMT100350,2024-06-10,283,STR4,PRD3378,15,309.31,4639.65,0,4639.65,Cash,EMP307,CUST7861
DMT100351,2025-06-12,1,STR38,PRD9690,20,236.3,4726.0,0,4726.0,Cash,EMP279,CUST3310
DMT100352,2024-07-14,284,STR48,PRD8122,1,59.05,59.05,0,59.05,Wallet,EMP197,CUST1524
DMT100353,2023-08-25,285,STR35,PRD1194,10,308.37,3083.7,10,2775.33,Wallet,EMP476,CUST7091
DMT100354,2024-07-15,114,STR4,PRD5731,10,203.63,2036.3,5,1934.48,Wallet,EMP468,CUST5757
DMT100355,2023-08-09,286,STR48,PRD8353,18,164.84,2967.12,5,2818.76,UPI,EMP326,CUST3202
DMT100356,2024-08-26,255,STR21,PRD7258,3,453.57,1360.71,15,1156.6,Cash,EMP766,CUST1303
DMT100357,2025-05-15,287,STR4,PRD6172,8,377.6,3020.8,0,3020.8,Cash,EMP879,CUST2436
DMT100358,2025-05-20,201,STR4,PRD9687,18,306.57,5518.26,5,5242.35,Wallet,EMP346,CUST2479
DMT100359,2024-06-30,288,STR38,PRD1672,17,15.11,256.87,10,231.18,Cash,EMP970,CUST9494
DMT100360,2025-02-06,89,STR31,PRD2595,4,393.39,1573.56,0,1573.56,Cash,EMP731,CUST7873
DMT100361,2025-01-23,289,STR33,PRD9704,19,128.84,2447.96,10,2203.16,Card,EMP905,CUST7431
DMT100362,2024-07-22,290,STR34,PRD6797,2,399.81,799.62,15,679.68,Card,EMP575,CUST9367
DMT100363,2025-03-18,140,STR11,PRD8074,4,21.43,85.72,15,72.86,UPI,EMP984,CUST3834
DMT100364,2024-11-04,291,STR4,PRD5466,4,284.46,1137.84,10,1024.06,Wallet,EMP428,CUST8698
DMT100365,2024-08-26,255,STR33,PRD6488,9,356.28,3206.52,15,2725.54,Wallet,EMP306,CUST3698
DMT100366,2024-04-19,269,STR6,PRD5429,11,245.84,2704.24,20,2163.39,Cash,EMP204,CUST7541
DMT100367,2023-08-27,292,STR12,PRD5375,14,12.66,177.24,20,141.79,Cash,EMP606,CUST4716
DMT100368,2025-07-12,293,STR5,PRD2610,16,152.69,2443.04,15,2076.58,Wallet,EMP435,CUST5971
DMT100369,2024-06-23,294,STR39,PRD5183,13,171.47,2229.11,5,2117.65,Cash,EMP234,CUST1757
DMT100370,2024-03-24,295,STR5,PRD7408,15,332.69,4990.35,15,4241.8,Cash,EMP936,CUST2303
DMT100371,2023-12-17,296,STR44,PRD8554,15,61.67,925.05,0,925.05,UPI,EMP944,CUST9344
DMT100372,2023-12-22,297,STR16,PRD4961,14,480.86,6732.04,5,6395.44,Card,EMP659,CUST9941
DMT100373,2024-01-13,298,STR26,PRD4193,3,228.06,684.18,15,581.55,Wallet,EMP484,CUST2505
DMT100374,2024-06-21,299,STR8,PRD9518,19,31.27,594.13,20,475.3,Cash,EMP202,CUST5633
DMT100375,2024-05-07,234,STR37,PRD6528,11,278.39,3062.29,20,2449.83,Cash,EMP914,CUST8182
DMT100376,2024-02-07,135,STR16,PRD3947,5,370.01,1850.05,20,1480.04,Wallet,EMP289,CUST8206
DMT100377,2024-11-23,300,STR38,PRD6132,9,190.01,1710.09,15,1453.58,Cash,EMP776,CUST5196
DMT100378,2023-09-05,301,STR39,PRD9972,19,289.06,5492.14,0,5492.14,Cash,EMP262,CUST2770
DMT100379,2025-05-11,302,STR3,PRD1173,13,97.97,1273.61,20,1018.89,Cash,EMP361,CUST2221
DMT100380,2025-05-05,303,STR40,PRD1138,1,496.77,496.77,0,496.77,Cash,EMP123,CUST9242
DMT100381,2024-10-24,304,STR6,PRD2113,4,75.39,301.56,10,271.4,Card,EMP756,CUST3069
DMT100382,2025-05-27,40,STR27,PRD1195,16,198.67,3178.72,5,3019.78,Card,EMP786,CUST8588
DMT100383,2025-02-08,247,STR43,PRD7737,2,477.47,954.94,20,763.95,Card,EMP148,CUST2303
DMT100384,2025-03-21,305,STR38,PRD2600,19,233.87,4443.53,5,4221.35,Cash,EMP133,CUST6829
DMT100385,2024-07-16,306,STR37,PRD9605,5,91.7,458.5,20,366.8,Card,EMP237,CUST2691
DMT100386,2025-05-08,307,STR34,PRD2702,4,480.56,1922.24,20,1537.79,Wallet,EMP420,CUST4171
DMT100387,2023-11-03,308,STR21,PRD8306,15,461.53,6922.95,20,5538.36,Card,EMP687,CUST2802
DMT100388,2024-04-15,39,STR17,PRD6759,14,38.16,534.24,0,534.24,Cash,EMP302,CUST5433
DMT100389,2024-04-10,309,STR14,PRD4594,10,128.24,1282.4,5,1218.28,UPI,EMP605,CUST9613
DMT100390,2023-10-10,310,STR43,PRD5641,11,451.16,4962.76,5,4714.62,Cash,EMP959,CUST3777
DMT100391,2025-01-01,124,STR46,PRD5127,3,365.67,1097.01,5,1042.16,Cash,EMP825,CUST9820
DMT100392,2023-11-09,153,STR21,PRD4163,16,391.57,6265.12,20,5012.1,Cash,EMP442,CUST3297
DMT100393,2025-03-04,311,STR16,PRD1557,15,173.76,2606.4,15,2215.44,Cash,EMP977,CUST8649
DMT100394,2024-12-21,165,STR17,PRD1388,2,90.08,180.16,10,162.14,Cash,EMP652,CUST7798
DMT100395,2024-02-18,312,STR26,PRD2506,5,398.97,1994.85,15,1695.62,Wallet,EMP185,CUST4586
DMT100396,2024-01-31,313,STR9,PRD1931,5,74.59,372.95,10,335.66,Card,EMP645,CUST5425
DMT100397,2024-12-29,128,STR43,PRD4552,7,60.98,426.86,5,405.52,UPI,EMP333,CUST4439
DMT100398,2023-08-19,190,STR42,PRD2995,18,287.84,5181.12,15,4403.95,Cash,EMP451,CUST5311
DMT100399,2024-10-31,314,STR20,PRD2965,1,464.97,464.97,15,395.22,Cash,EMP139,CUST8080
DMT100400,2024-05-07,234,STR30,PRD2415,9,17.42,156.78,10,141.1,Wallet,EMP754,CUST4817
DMT100401,2023-08-10,315,STR21,PRD3128,12,355.38,4264.56,10,3838.1,Wallet,EMP146,CUST7080
DMT100402,2025-04-12,26,STR49,PRD7159,8,230.47,1843.76,10,1659.38,Wallet,EMP289,CUST8318
DMT100403,2024-01-21,160,STR5,PRD4027,10,397.37,3973.7,0,3973.7,Wallet,EMP248,CUST2710
DMT100404,2023-09-18,248,STR1,PRD2816,15,259.63,3894.45,5,3699.73,Cash,EMP674,CUST9716
DMT100405,2024-05-03,316,STR30,PRD4018,17,75.07,1276.19,10,1148.57,Cash,EMP584,CUST9661
DMT100406,2025-01-15,317,STR40,PRD5150,6,422.31,2533.86,15,2153.78,Cash,EMP864,CUST7584
DMT100407,2023-10-09,318,STR37,PRD5826,15,303.72,4555.8,5,4328.01,UPI,EMP373,CUST9804
DMT100408,2024-10-03,319,STR7,PRD8650,15,103.5,1552.5,5,1474.88,UPI,EMP113,CUST4226
DMT100409,2025-03-26,33,STR5,PRD2240,5,496.86,2484.3,5,2360.09,Cash,EMP787,CUST6199
DMT100410,2023-09-13,320,STR35,PRD8429,11,274.89,3023.79,0,3023.79,Cash,EMP643,CUST5588
DMT100411,2025-05-03,321,STR14,PRD5528,7,379.22,2654.54,20,2123.63,Wallet,EMP705,CUST8741
DMT100412,2023-12-06,204,STR33,PRD7995,5,414.64,2073.2,5,1969.54,Card,EMP602,CUST4782
DMT100413,2023-10-17,322,STR17,PRD6298,2,100.1,200.2,10,180.18,Card,EMP480,CUST8645
DMT100414,2024-03-12,323,STR9,PRD5216,20,420.4,8408.0,15,7146.8,Card,EMP760,CUST5678
DMT100415,2024-10-18,324,STR23,PRD3653,12,321.2,3854.4,10,3468.96,Card,EMP599,CUST6453
DMT100416,2024-04-28,325,STR5,PRD2212,19,7.11,135.09,10,121.58,UPI,EMP820,CUST8550
DMT100417,2025-02-15,164,STR16,PRD5543,6,184.23,1105.38,5,1050.11,Cash,EMP629,CUST2819
DMT100418,2024-12-22,2,STR24,PRD2022,18,123.46,2222.28,20,1777.82,Wallet,EMP839,CUST6099
DMT100419,2023-10-09,318,STR19,PRD7271,9,402.7,3624.3,20,2899.44,UPI,EMP367,CUST8326
DMT100420,2025-01-03,326,STR11,PRD7366,17,426.39,7248.63,15,6161.34,Card,EMP990,CUST4031
DMT100421,2023-10-26,327,STR29,PRD6450,19,242.61,4609.59,0,4609.59,UPI,EMP239,CUST8344
DMT100422,2024-08-19,328,STR35,PRD1984,18,172.35,3102.3,5,2947.18,Wallet,EMP334,CUST5327
DMT100423,2023-09-14,119,STR46,PRD5230,16,130.59,2089.44,20,1671.55,Cash,EMP454,CUST8459
DMT100424,2023-10-28,38,STR20,PRD5336,8,289.09,2312.72,0,2312.72,Wallet,EMP183,CUST4311
DMT100425,2024-03-26,329,STR40,PRD3915,12,386.89,4642.68,15,3946.28,Wallet,EMP743,CUST3030
DMT100426,2025-01-17,330,STR42,PRD8218,17,354.48,6026.16,0,6026.16,Card,EMP674,CUST9846
DMT100427,2023-10-29,252,STR34,PRD2137,16,65.45,1047.2,20,837.76,Cash,EMP789,CUST1423
DMT100428,2023-07-16,331,STR1,PRD9056,6,438.66,2631.96,15,2237.17,Cash,EMP138,CUST8244
DMT100429,2023-12-09,332,STR43,PRD4287,15,368.53,5527.95,0,5527.95,Wallet,EMP824,CUST2214
DMT100430,2025-07-14,333,STR36,PRD7432,6,155.61,933.66,15,793.61,Cash,EMP954,CUST3097
DMT100431,2025-01-28,334,STR20,PRD3923,20,454.14,9082.8,20,7266.24,Card,EMP263,CUST5059
DMT100432,2023-08-09,286,STR43,PRD9061,20,383.75,7675.0,20,6140.0,UPI,EMP923,CUST4115
DMT100433,2024-09-05,335,STR7,PRD2776,7,79.52,556.64,5,528.81,UPI,EMP544,CUST7946
DMT100434,2024-12-30,336,STR9,PRD3357,7,273.82,1916.74,20,1533.39,UPI,EMP418,CUST8261
DMT100435,2024-12-02,337,STR17,PRD9857,11,98.75,1086.25,20,869.0,Wallet,EMP285,CUST9401
DMT100436,2024-05-12,85,STR8,PRD8065,16,287.82,4605.12,10,4144.61,UPI,EMP213,CUST2689
DMT100437,2023-08-09,286,STR7,PRD4578,1,186.98,186.98,10,168.28,UPI,EMP751,CUST3375
DMT100438,2024-02-15,338,STR48,PRD2740,6,476.0,2856.0,0,2856.0,Cash,EMP408,CUST2760
DMT100439,2025-02-01,46,STR36,PRD8234,9,293.54,2641.86,0,2641.86,Card,EMP699,CUST6432
DMT100440,2024-09-06,219,STR10,PRD5243,1,243.68,243.68,15,207.13,UPI,EMP242,CUST6809
DMT100441,2024-08-11,110,STR18,PRD2692,20,291.2,5824.0,20,4659.2,Card,EMP992,CUST5429
DMT100442,2023-12-24,203,STR19,PRD1571,8,466.21,3729.68,5,3543.2,Cash,EMP645,CUST3616
DMT100443,2023-09-08,278,STR39,PRD2194,19,172.74,3282.06,20,2625.65,Card,EMP826,CUST4595
DMT100444,2024-07-15,114,STR14,PRD2153,17,380.39,6466.63,5,6143.3,UPI,EMP622,CUST8191
DMT100445,2025-04-22,339,STR46,PRD5105,13,303.43,3944.59,20,3155.67,UPI,EMP404,CUST5017
DMT100446,2024-03-06,340,STR22,PRD8305,14,54.48,762.72,5,724.58,Cash,EMP174,CUST8401
DMT100447,2025-01-19,31,STR14,PRD1307,7,464.83,3253.81,0,3253.81,UPI,EMP496,CUST8406
DMT100448,2024-05-04,246,STR44,PRD9154,20,45.32,906.4,15,770.44,Wallet,EMP839,CUST1331
DMT100449,2023-11-11,341,STR41,PRD3438,17,245.54,4174.18,5,3965.47,UPI,EMP338,CUST5441
DMT100450,2024-02-14,342,STR17,PRD1014,10,18.28,182.8,20,146.24,UPI,EMP826,CUST2687
DMT100451,2023-09-15,343,STR33,PRD1619,13,21.17,275.21,20,220.17,Cash,EMP385,CUST5103
DMT100452,2023-07-18,187,STR32,PRD7397,10,208.35,2083.5,15,1770.97,Card,EMP996,CUST6508
DMT100453,2024-07-13,344,STR17,PRD5365,18,228.69,4116.42,0,4116.42,UPI,EMP392,CUST9855
DMT100454,2024-12-07,237,STR4,PRD3483,10,33.21,332.1,10,298.89,Card,EMP602,CUST9738
DMT100455,2023-10-14,282,STR6,PRD6403,9,288.7,2598.3,5,2468.38,UPI,EMP579,CUST7777
DMT100456,2024-09-15,345,STR41,PRD7411,5,41.49,207.45,15,176.33,Card,EMP765,CUST2372
DMT100457,2025-01-24,102,STR28,PRD1060,15,130.56,1958.4,20,1566.72,Wallet,EMP705,CUST4548
DMT100458,2025-03-13,346,STR18,PRD9444,8,466.77,3734.16,10,3360.74,Card,EMP291,CUST7468
DMT100459,2024-06-21,299,STR3,PRD9039,19,194.08,3687.52,15,3134.39,Card,EMP596,CUST5423
DMT100460,2025-07-03,347,STR1,PRD8833,18,168.33,3029.94,0,3029.94,UPI,EMP758,CUST4189
DMT100461,2025-04-10,348,STR22,PRD8144,8,481.77,3854.16,0,3854.16,Card,EMP736,CUST3471
DMT100462,2024-07-31,349,STR50,PRD7617,11,130.42,1434.62,5,1362.89,Card,EMP526,CUST4990
DMT100463,2025-02-07,350,STR9,PRD2148,13,405.53,5271.89,15,4481.11,Cash,EMP726,CUST7027
DMT100464,2024-06-19,189,STR41,PRD9849,12,381.58,4578.96,5,4350.01,Wallet,EMP905,CUST1535
DMT100465,2023-12-24,203,STR17,PRD4700,5,317.44,1587.2,0,1587.2,UPI,EMP959,CUST7528
DMT100466,2023-09-03,351,STR11,PRD1054,8,297.35,2378.8,10,2140.92,UPI,EMP932,CUST4970
DMT100467,2024-03-17,352,STR48,PRD7298,20,108.37,2167.4,15,1842.29,Wallet,EMP861,CUST3090
DMT100468,2025-04-29,353,STR29,PRD8898,3,226.87,680.61,20,544.49,Wallet,EMP971,CUST9286
DMT100469,2024-08-22,15,STR36,PRD2985,18,281.51,5067.18,10,4560.46,Cash,EMP303,CUST8498
DMT100470,2025-04-18,354,STR46,PRD9770,18,62.08,1117.44,15,949.82,Card,EMP732,CUST8401
DMT100471,2025-03-01,167,STR28,PRD6880,14,280.89,3932.46,5,3735.84,Card,EMP787,CUST6253
DMT100472,2023-11-26,355,STR36,PRD6463,15,383.16,5747.4,10,5172.66,Cash,EMP979,CUST6558
DMT100473,2024-05-31,356,STR1,PRD5961,13,204.84,2662.92,0,2662.92,Card,EMP939,CUST5260
DMT100474,2024-09-18,357,STR8,PRD7563,6,235.07,1410.42,20,1128.34,Cash,EMP254,CUST9208
DMT100475,2024-02-06,358,STR5,PRD1904,5,335.28,1676.4,15,1424.94,Wallet,EMP105,CUST5685
DMT100476,2025-03-01,167,STR45,PRD2485,16,429.57,6873.12,20,5498.5,Cash,EMP454,CUST1614
DMT100477,2024-05-26,359,STR10,PRD6985,8,9.65,77.2,10,69.48,Card,EMP477,CUST1255
DMT100478,2024-06-09,360,STR35,PRD9759,11,143.51,1578.61,0,1578.61,Card,EMP948,CUST5632
DMT100479,2025-01-12,361,STR3,PRD6571,8,158.53,1268.24,5,1204.83,Cash,EMP182,CUST3456
DMT100480,2024-02-01,214,STR24,PRD2318,8,471.16,3769.28,5,3580.82,Card,EMP955,CUST2111
DMT100481,2023-12-03,10,STR38,PRD8530,10,329.75,3297.5,10,2967.75,Cash,EMP919,CUST1061
DMT100482,2024-12-18,362,STR36,PRD5750,1,358.63,358.63,5,340.7,Wallet,EMP475,CUST8967
