Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID,Day_of_Week,Is_Weekend,Supplier_ID,Product_Category,Product_Name,Brand,Customer_Age,Customer_Gender,Customer_City,Store_City,Store_Size_sqft,Store_Rating,Staff_Count,Inventory_Level
DMT100120,2024-08-04,98,STR46,PRD2849,12,361.58,4338.96,20,3471.17,UPI,EMP980,CUST2937,Sunday,True,SUP216,Grocery,Will,BrandB,58,Male,North James,North Brittanystad,3852,4.5,26,158
DMT100121,2023-10-25,111,STR21,PRD6758,3,404.29,1212.87,5,1152.23,Card,EMP124,CUST9939,Wednesday,False,SUP247,Personal Care,Institution,BrandD,36,Other,Osbornshire,Lake Tiffany,4979,3.7,11,581
DMT100122,2023-09-29,112,STR14,PRD8842,11,348.3,3831.3,15,3256.61,Card,EMP547,CUST2953,Friday,False,SUP291,Grocery,See,BrandD,40,Other,East Trevorland,Lake Heatherland,3417,3.2,27,325
DMT100123,2024-09-20,8,STR42,PRD8556,10,487.23,4872.3,20,3897.84,Card,EMP278,CUST5357,Friday,False,SUP299,Beverages,Growth,BrandA,42,Other,West Savannah,East Catherine,4157,4.8,41,360
DMT100124,2024-02-28,99,STR32,PRD3798,16,66.62,1065.92,20,852.74,UPI,EMP579,CUST4870,Wednesday,False,SUP209,Dairy,Where,BrandA,70,Female,Lake Lisa,West Joshua,4165,3.5,39,844
DMT100125,2024-05-19,113,STR26,PRD5624,10,177.9,1779.0,0,1779.0,UPI,EMP417,CUST4341,Sunday,True,SUP237,Dairy,Wide,BrandC,52,Male,Katieton,Shepherdview,4221,4.7,10,163
DMT100126,2024-07-15,114,STR42,PRD6711,14,163.07,2282.98,0,2282.98,Wallet,EMP785,CUST6206,Monday,False,SUP246,Beverages,Near,BrandB,50,Female,East Elijahstad,East Catherine,4157,4.8,41,360
DMT100127,2025-06-28,115,STR30,PRD3087,20,173.32,3466.4,20,2773.12,UPI,EMP184,CUST9508,Saturday,True,SUP276,Dairy,Major,BrandD,61,Other,New Jeremyton,North Stephen,2384,3.9,44,811
DMT100128,2024-06-14,116,STR10,PRD9322,4,25.66,102.64,20,82.11,UPI,EMP859,CUST7908,Friday,False,SUP227,Bakery,Step,BrandB,54,Male,Jonathanfort,Johnview,2306,3.9,10,491
DMT100129,2024-12-10,117,STR17,PRD2686,4,357.87,1431.48,15,1216.76,Wallet,EMP930,CUST3936,Tuesday,False,SUP294,Beverages,Season,BrandC,33,Male,Aprilfort,Longberg,2249,5.0,16,345
DMT100130,2025-01-05,118,STR9,PRD7646,15,252.16,3782.4,0,3782.4,Wallet,EMP952,CUST9885,Sunday,True,SUP203,Household,Pull,BrandB,27,Male,Jillside,Lake Alexandra,3728,3.4,33,341
DMT100131,2023-09-14,119,STR16,PRD2752,2,145.28,290.56,15,246.98,Card,EMP902,CUST5065,Thursday,False,SUP279,Grocery,You,BrandA,26,Female,Timothyshire,Port Misty,2652,4.5,33,171
DMT100132,2024-11-03,120,STR48,PRD6339,18,358.37,6450.66,20,5160.53,Cash,EMP478,CUST7049,Sunday,True,SUP209,Bakery,Key,BrandC,51,Male,Samanthaton,Morrismouth,4904,3.5,19,263
DMT100133,2025-05-09,96,STR36,PRD2162,15,204.2,3063.0,0,3063.0,Wallet,EMP584,CUST9281,Friday,False,SUP265,Bakery,Leg,BrandD,22,Other,East Johntown,West Garyhaven,2128,4.5,37,250
DMT100134,2024-05-13,121,STR35,PRD5949,1,65.72,65.72,10,59.15,Cash,EMP154,CUST1137,Monday,False,SUP236,Beverages,Own,BrandA,58,Other,Lake Cheryl,Lake Brandiport,2883,3.7,18,231
DMT100135,2025-04-09,70,STR17,PRD9728,5,17.57,87.85,10,79.06,UPI,EMP620,CUST6936,Wednesday,False,SUP286,Dairy,Arm,BrandB,48,Other,Brownhaven,Longberg,2249,5.0,16,345
DMT100136,2024-01-06,122,STR48,PRD8552,16,306.2,4899.2,0,4899.2,UPI,EMP978,CUST9892,Saturday,True,SUP268,Personal Care,Alone,BrandC,23,Female,Stephenburgh,Morrismouth,4904,3.5,19,263
DMT100137,2025-01-29,123,STR38,PRD7566,5,197.21,986.05,15,838.14,UPI,EMP995,CUST9596,Wednesday,False,SUP265,Grocery,Suddenly,BrandC,20,Female,South Phillipport,Galvanfort,4762,3.6,31,442
DMT100138,2023-08-28,13,STR28,PRD7773,18,14.55,261.9,15,222.62,Cash,EMP935,CUST8404,Monday,False,SUP220,Beverages,Prepare,BrandA,53,Other,Ashleyborough,New Toni,3665,3.1,33,350
DMT100139,2025-01-01,124,STR38,PRD4908,6,232.76,1396.56,15,1187.08,Card,EMP643,CUST8962,Wednesday,False,SUP232,Beverages,Camera,BrandB,29,Male,West Sherriborough,Galvanfort,4762,3.6,31,442
DMT100140,2024-10-11,125,STR26,PRD4992,2,309.81,619.62,0,619.62,Wallet,EMP306,CUST8137,Friday,False,SUP219,Household,Generation,BrandB,52,Female,North Doris,Shepherdview,4221,4.7,10,163
DMT100141,2024-04-26,126,STR24,PRD9977,9,20.46,184.14,0,184.14,UPI,EMP271,CUST9196,Friday,False,SUP208,Beverages,Bill,BrandD,52,Female,Port Kirstenland,New Cynthia,1941,3.9,23,119
DMT100142,2025-05-28,127,STR15,PRD3605,2,423.96,847.92,15,720.73,Card,EMP619,CUST1593,Wednesday,False,SUP209,Dairy,Letter,BrandD,25,Female,West Jason,Douglashaven,4091,4.3,48,935
DMT100143,2024-12-29,128,STR9,PRD8903,2,380.2,760.4,15,646.34,UPI,EMP502,CUST8492,Sunday,True,SUP294,Household,Nearly,BrandB,54,Other,West Aprilberg,Lake Alexandra,3728,3.4,33,341
DMT100144,2024-09-08,129,STR33,PRD7288,20,221.97,4439.4,5,4217.43,UPI,EMP973,CUST7682,Sunday,True,SUP202,Household,Idea,BrandD,35,Other,Salazarmouth,Bellport,2236,3.9,11,542
DMT100145,2023-11-23,130,STR32,PRD2082,8,22.46,179.68,20,143.74,Card,EMP136,CUST9109,Thursday,False,SUP263,Bakery,Leader,BrandC,21,Other,Charlesstad,West Joshua,4165,3.5,39,844
DMT100146,2024-07-26,131,STR6,PRD6582,17,194.69,3309.73,10,2978.76,Card,EMP370,CUST1843,Friday,False,SUP204,Grocery,Bit,BrandB,31,Female,Jeanetteborough,New Nicoleside,2544,3.5,16,850
DMT100147,2025-04-21,47,STR49,PRD4411,1,288.53,288.53,5,274.1,Wallet,EMP198,CUST3922,Monday,False,SUP217,Bakery,Lay,BrandA,30,Male,East Aaronmouth,West Kevin,3833,4.6,21,353
DMT100148,2024-08-20,132,STR4,PRD8063,18,324.87,5847.66,0,5847.66,Card,EMP489,CUST5578,Tuesday,False,SUP269,Grocery,Describe,BrandC,34,Female,North Jacob,Lake Amanda,4567,4.5,33,422
DMT100149,2024-05-28,133,STR8,PRD8132,7,289.44,2026.08,15,1722.17,UPI,EMP202,CUST5648,Tuesday,False,SUP266,Beverages,Set,BrandC,54,Female,Rodriguezside,Shaneview,2310,4.0,49,117
DMT100150,2024-12-16,134,STR10,PRD6606,10,247.0,2470.0,15,2099.5,Wallet,EMP419,CUST7860,Monday,False,SUP230,Personal Care,Wrong,BrandC,62,Female,Meyerburgh,Johnview,2306,3.9,10,491
DMT100151,2024-03-18,78,STR41,PRD9921,19,219.08,4162.52,0,4162.52,Wallet,EMP330,CUST5280,Monday,False,SUP253,Personal Care,Business,BrandD,48,Female,Buchananport,Acostaberg,1915,3.9,13,837
DMT100152,2024-02-07,135,STR11,PRD4869,4,300.7,1202.8,20,962.24,Wallet,EMP449,CUST5479,Wednesday,False,SUP215,Dairy,Water,BrandC,47,Female,Pachecoborough,New Sheilaside,3625,3.4,20,946
DMT100153,2025-06-04,136,STR44,PRD3835,6,472.36,2834.16,0,2834.16,Wallet,EMP959,CUST3596,Wednesday,False,SUP293,Personal Care,Share,BrandC,40,Male,Turnerport,Port Kristenshire,1728,3.4,16,982
DMT100154,2025-02-17,137,STR28,PRD2276,7,159.74,1118.18,10,1006.36,Card,EMP386,CUST4270,Monday,False,SUP274,Beverages,Green,BrandD,58,Other,Kennethland,New Toni,3665,3.1,33,350
DMT100155,2023-07-24,138,STR39,PRD8972,6,341.55,2049.3,20,1639.44,Card,EMP325,CUST6642,Monday,False,SUP240,Beverages,Important,BrandD,58,Other,North Donaldfurt,Lake Robertmouth,2847,3.2,27,439
DMT100156,2023-08-26,36,STR5,PRD2873,4,201.94,807.76,10,726.98,Wallet,EMP928,CUST9677,Saturday,True,SUP249,Personal Care,All,BrandB,57,Male,Huntport,West Rileymouth,2203,3.5,31,971
DMT100157,2024-06-16,139,STR25,PRD8584,13,353.3,4592.9,20,3674.32,Wallet,EMP830,CUST7251,Sunday,True,SUP225,Dairy,Middle,BrandC,68,Male,West Kaitlynport,Port Johnathan,2931,3.3,30,1000
DMT100158,2025-03-18,140,STR25,PRD6330,1,59.37,59.37,5,56.4,Wallet,EMP411,CUST5453,Tuesday,False,SUP228,Grocery,Same,BrandC,33,Male,Hernandezshire,Port Johnathan,2931,3.3,30,1000
DMT100159,2023-11-15,141,STR39,PRD2599,1,400.07,400.07,10,360.06,Cash,EMP698,CUST9425,Wednesday,False,SUP289,Grocery,Bill,BrandC,31,Other,Greenchester,Lake Robertmouth,2847,3.2,27,439
DMT100160,2024-01-25,142,STR30,PRD8294,12,291.26,3495.12,0,3495.12,Wallet,EMP214,CUST5478,Thursday,False,SUP248,Household,Create,BrandC,42,Other,Johnmouth,North Stephen,2384,3.9,44,811
DMT100161,2024-01-11,143,STR34,PRD3886,20,391.39,7827.8,10,7045.02,UPI,EMP832,CUST1462,Thursday,False,SUP234,Grocery,Billion,BrandB,46,Female,Lake Linda,Hernandezchester,3927,4.8,27,809
DMT100162,2024-02-05,86,STR17,PRD6046,7,333.97,2337.79,20,1870.23,Wallet,EMP870,CUST4043,Monday,False,SUP241,Bakery,Successful,BrandC,67,Male,East Deborah,Longberg,2249,5.0,16,345
DMT100163,2024-03-01,144,STR36,PRD7648,6,386.47,2318.82,15,1971.0,Cash,EMP763,CUST8729,Friday,False,SUP280,Personal Care,Us,BrandC,52,Other,Lawrencehaven,West Garyhaven,2128,4.5,37,250
DMT100164,2025-03-19,145,STR1,PRD2140,9,462.06,4158.54,15,3534.76,UPI,EMP822,CUST1479,Wednesday,False,SUP233,Personal Care,Him,BrandA,32,Male,North Amytown,West Hannahland,4375,4.0,28,328
DMT100165,2024-05-15,146,STR44,PRD2781,3,214.99,644.97,20,515.98,UPI,EMP615,CUST3379,Wednesday,False,SUP279,Grocery,Fight,BrandC,40,Female,Lake Bianca,Port Kristenshire,1728,3.4,16,982
DMT100166,2024-04-09,147,STR47,PRD7208,18,203.89,3670.02,10,3303.02,UPI,EMP686,CUST1662,Tuesday,False,SUP300,Personal Care,Respond,BrandA,50,Male,Hansenfurt,North Matthew,4709,3.8,13,954
DMT100167,2023-07-29,148,STR8,PRD6364,8,128.74,1029.92,15,875.43,Card,EMP254,CUST8939,Saturday,True,SUP240,Household,Ask,BrandD,53,Other,Elliottshire,Shaneview,2310,4.0,49,117
DMT100168,2025-01-18,149,STR44,PRD9098,5,499.12,2495.6,5,2370.82,Card,EMP960,CUST7105,Saturday,True,SUP202,Beverages,Leg,BrandB,36,Other,Howelltown,Port Kristenshire,1728,3.4,16,982
DMT100169,2025-06-12,1,STR35,PRD2007,12,396.34,4756.08,10,4280.47,UPI,EMP414,CUST5188,Thursday,False,SUP272,Household,General,BrandB,47,Other,East Danielville,Lake Brandiport,2883,3.7,18,231
DMT100170,2025-06-30,150,STR49,PRD2483,6,245.97,1475.82,0,1475.82,Card,EMP944,CUST3374,Monday,False,SUP217,Dairy,Girl,BrandC,35,Female,Griffinborough,West Kevin,3833,4.6,21,353
DMT100171,2024-06-12,151,STR18,PRD4565,15,123.88,1858.2,0,1858.2,Cash,EMP454,CUST3505,Wednesday,False,SUP237,Dairy,Political,BrandC,55,Female,Millermouth,Deniseland,3334,4.0,27,564
DMT100172,2025-01-25,152,STR50,PRD3276,13,440.2,5722.6,5,5436.47,UPI,EMP780,CUST5319,Saturday,True,SUP226,Grocery,Outside,BrandD,20,Female,Port Joshuatown,West Andreafurt,2938,4.8,37,908
DMT100173,2023-08-22,12,STR42,PRD1003,6,398.81,2392.86,0,2392.86,Wallet,EMP422,CUST1605,Tuesday,False,SUP212,Beverages,Hot,BrandC,61,Male,North Megan,East Catherine,4157,4.8,41,360
DMT100174,2023-11-09,153,STR22,PRD3403,12,353.1,4237.2,5,4025.34,UPI,EMP563,CUST2485,Thursday,False,SUP239,Grocery,Prepare,BrandB,52,Other,Garcialand,Port Derrickmouth,4757,4.6,39,566
DMT100175,2023-09-09,154,STR8,PRD3444,5,299.2,1496.0,0,1496.0,Card,EMP846,CUST5934,Saturday,True,SUP299,Household,Analysis,BrandC,44,Male,South Robert,Shaneview,2310,4.0,49,117
DMT100176,2024-03-07,155,STR19,PRD8421,2,27.51,55.02,10,49.52,UPI,EMP393,CUST8596,Thursday,False,SUP295,Beverages,Feel,BrandD,49,Female,Kaylaton,North Michaelfurt,3569,4.3,48,821
DMT100177,2024-05-19,113,STR28,PRD9704,6,33.61,201.66,0,201.66,UPI,EMP766,CUST7338,Sunday,True,SUP268,Grocery,Stay,BrandC,58,Female,New Rachel,New Toni,3665,3.1,33,350
DMT100178,2025-04-09,70,STR11,PRD5775,3,68.4,205.2,20,164.16,Wallet,EMP530,CUST9861,Wednesday,False,SUP210,Bakery,Test,BrandA,51,Other,Lake Andrewville,New Sheilaside,3625,3.4,20,946
DMT100179,2025-03-30,156,STR30,PRD7389,8,269.32,2154.56,15,1831.38,Cash,EMP741,CUST4393,Sunday,True,SUP270,Grocery,Drop,BrandB,24,Male,Port Richard,North Stephen,2384,3.9,44,811
DMT100180,2024-04-23,157,STR1,PRD8326,4,111.13,444.52,0,444.52,Wallet,EMP402,CUST7580,Tuesday,False,SUP255,Personal Care,Former,BrandB,31,Other,Kennethton,West Hannahland,4375,4.0,28,328
DMT100181,2023-09-16,158,STR47,PRD4205,4,390.65,1562.6,15,1328.21,UPI,EMP840,CUST4116,Saturday,True,SUP233,Grocery,Cause,BrandB,50,Male,Foxtown,North Matthew,4709,3.8,13,954
DMT100182,2023-08-04,159,STR47,PRD4369,14,483.68,6771.52,10,6094.37,Card,EMP338,CUST2765,Friday,False,SUP242,Bakery,Join,BrandA,61,Female,Abbottland,North Matthew,4709,3.8,13,954
DMT100183,2024-01-21,160,STR17,PRD6187,15,119.09,1786.35,20,1429.08,Wallet,EMP300,CUST6502,Sunday,True,SUP280,Personal Care,Light,BrandC,69,Female,Robertstad,Longberg,2249,5.0,16,345
DMT100184,2023-08-02,161,STR33,PRD5910,19,175.98,3343.62,20,2674.9,Cash,EMP336,CUST7416,Wednesday,False,SUP282,Grocery,Us,BrandD,27,Other,Hernandezshire,Bellport,2236,3.9,11,542
DMT100185,2025-01-16,162,STR49,PRD5989,12,57.7,692.4,20,553.92,Wallet,EMP157,CUST6850,Thursday,False,SUP286,Beverages,Stuff,BrandB,66,Other,Brownfort,West Kevin,3833,4.6,21,353
DMT100186,2023-09-01,163,STR12,PRD8122,10,100.96,1009.6,15,858.16,Cash,EMP378,CUST9347,Friday,False,SUP211,Household,Drug,BrandD,36,Female,Lake Sarah,North John,2227,4.0,22,708
DMT100187,2025-02-15,164,STR33,PRD6640,6,8.61,51.66,5,49.08,Card,EMP936,CUST7147,Saturday,True,SUP284,Grocery,Need,BrandB,62,Female,Williamsview,Bellport,2236,3.9,11,542
DMT100188,2025-01-10,61,STR7,PRD2462,17,139.69,2374.73,5,2255.99,UPI,EMP116,CUST7825,Friday,False,SUP250,Personal Care,Nothing,BrandC,62,Other,Willieburgh,North Jeffreyshire,3335,4.2,19,870
DMT100189,2024-12-21,165,STR41,PRD1133,7,28.33,198.31,10,178.48,Wallet,EMP322,CUST9598,Saturday,True,SUP223,Personal Care,During,BrandA,24,Male,Johnsonshire,Acostaberg,1915,3.9,13,837
DMT100190,2025-05-13,166,STR20,PRD9362,6,236.71,1420.26,20,1136.21,Card,EMP145,CUST2747,Tuesday,False,SUP247,Grocery,Rest,BrandB,63,Female,Dylantown,Lake Michelle,2963,4.2,40,464
DMT100191,2025-03-01,167,STR41,PRD7622,13,429.35,5581.55,10,5023.4,Cash,EMP782,CUST5475,Saturday,True,SUP208,Grocery,Rock,BrandB,64,Other,East Jasminehaven,Acostaberg,1915,3.9,13,837
DMT100192,2024-10-09,100,STR33,PRD3089,16,86.66,1386.56,15,1178.58,Cash,EMP781,CUST1885,Wednesday,False,SUP203,Household,Party,BrandA,24,Other,Watsonfort,Bellport,2236,3.9,11,542
DMT100193,2023-11-17,168,STR39,PRD5819,1,319.45,319.45,15,271.53,Wallet,EMP962,CUST5038,Friday,False,SUP233,Bakery,Citizen,BrandA,57,Male,Josephside,Lake Robertmouth,2847,3.2,27,439
DMT100194,2025-04-30,169,STR13,PRD2022,4,487.91,1951.64,10,1756.48,Cash,EMP818,CUST5442,Wednesday,False,SUP208,Personal Care,Decade,BrandD,44,Male,Jamiefort,South Jason,4847,4.6,42,866
DMT100195,2023-07-21,170,STR10,PRD7049,3,117.22,351.66,0,351.66,Cash,EMP447,CUST9827,Friday,False,SUP220,Household,Under,BrandB,69,Female,Sophiachester,Johnview,2306,3.9,10,491
DMT100196,2023-10-24,171,STR24,PRD9992,13,205.57,2672.41,20,2137.93,UPI,EMP660,CUST5131,Tuesday,False,SUP218,Bakery,Player,BrandA,63,Male,New Mark,New Cynthia,1941,3.9,23,119
DMT100197,2025-05-28,127,STR49,PRD1870,15,337.82,5067.3,10,4560.57,Wallet,EMP896,CUST6576,Wednesday,False,SUP259,Dairy,Food,BrandB,49,Other,Silvaville,West Kevin,3833,4.6,21,353
DMT100198,2023-10-23,172,STR11,PRD1013,17,116.38,1978.46,20,1582.77,UPI,EMP183,CUST5541,Monday,False,SUP260,Household,Project,BrandA,67,Male,Ronaldmouth,New Sheilaside,3625,3.4,20,946
DMT100199,2024-09-27,103,STR35,PRD6885,4,242.49,969.96,10,872.96,Card,EMP612,CUST6314,Friday,False,SUP239,Personal Care,TRUE,BrandD,63,Male,East Alexis,Lake Brandiport,2883,3.7,18,231
DMT100200,2023-12-04,50,STR50,PRD2797,4,387.09,1548.36,20,1238.69,UPI,EMP221,CUST4959,Monday,False,SUP212,Bakery,Yourself,BrandA,43,Female,Justinhaven,West Andreafurt,2938,4.8,37,908
DMT100201,2024-06-12,151,STR34,PRD5623,14,286.05,4004.7,5,3804.47,Card,EMP468,CUST7903,Wednesday,False,SUP238,Bakery,Explain,BrandD,60,Female,North Timothy,Hernandezchester,3927,4.8,27,809
DMT100202,2023-11-24,173,STR1,PRD1510,15,223.61,3354.15,5,3186.44,Cash,EMP778,CUST8449,Friday,False,SUP236,Household,Laugh,BrandC,65,Male,Autumnstad,West Hannahland,4375,4.0,28,328
DMT100203,2024-11-07,174,STR39,PRD4854,18,410.99,7397.82,10,6658.04,Cash,EMP625,CUST4084,Thursday,False,SUP200,Beverages,Still,BrandC,30,Other,Lake Michaelshire,Lake Robertmouth,2847,3.2,27,439
DMT100204,2023-07-30,175,STR21,PRD8073,14,35.97,503.58,0,503.58,UPI,EMP458,CUST3823,Sunday,True,SUP221,Household,Never,BrandC,38,Other,East Melissaton,Lake Tiffany,4979,3.7,11,581
DMT100205,2023-12-02,176,STR32,PRD7459,5,348.78,1743.9,20,1395.12,UPI,EMP341,CUST7825,Saturday,True,SUP221,Bakery,Win,BrandB,62,Other,Willieburgh,West Joshua,4165,3.5,39,844
DMT100206,2024-03-19,177,STR2,PRD6212,20,262.48,5249.6,20,4199.68,Card,EMP451,CUST4113,Tuesday,False,SUP214,Personal Care,Good,BrandC,51,Male,Jessicafurt,Stephensfurt,4212,4.4,39,103
DMT100207,2024-04-26,126,STR8,PRD7271,1,16.06,16.06,0,16.06,UPI,EMP103,CUST4569,Friday,False,SUP213,Dairy,Whatever,BrandD,65,Male,Calebshire,Shaneview,2310,4.0,49,117
DMT100208,2024-08-13,178,STR24,PRD7652,6,353.28,2119.68,0,2119.68,Cash,EMP975,CUST5269,Tuesday,False,SUP287,Dairy,Government,BrandC,33,Other,South Perryborough,New Cynthia,1941,3.9,23,119
DMT100209,2023-09-19,179,STR20,PRD7251,11,427.81,4705.91,0,4705.91,Cash,EMP994,CUST6645,Tuesday,False,SUP207,Household,Situation,BrandC,33,Other,Jamesfort,Lake Michelle,2963,4.2,40,464
DMT100210,2025-06-10,180,STR16,PRD8130,4,446.2,1784.8,5,1695.56,UPI,EMP540,CUST8289,Tuesday,False,SUP265,Bakery,How,BrandD,40,Female,Johnmouth,Port Misty,2652,4.5,33,171
DMT100211,2025-04-06,181,STR4,PRD9931,11,10.45,114.95,15,97.71,Cash,EMP228,CUST1953,Sunday,True,SUP213,Bakery,Quickly,BrandB,42,Other,East Sara,Lake Amanda,4567,4.5,33,422
DMT100212,2024-11-10,182,STR16,PRD4460,7,30.52,213.64,5,202.96,UPI,EMP716,CUST9303,Sunday,True,SUP215,Beverages,Keep,BrandB,42,Other,West Michael,Port Misty,2652,4.5,33,171
DMT100213,2024-10-27,183,STR37,PRD3841,17,230.86,3924.62,5,3728.39,Card,EMP255,CUST2152,Sunday,True,SUP215,Bakery,Single,BrandA,33,Male,East Stacy,Lake Cody,4588,4.1,34,853
DMT100214,2024-07-08,71,STR6,PRD8780,13,361.85,4704.05,10,4233.65,Wallet,EMP469,CUST2174,Monday,False,SUP274,Personal Care,Arrive,BrandB,51,Female,Mercedesburgh,New Nicoleside,2544,3.5,16,850
DMT100215,2024-02-23,184,STR6,PRD3278,9,403.27,3629.43,20,2903.54,Cash,EMP958,CUST8765,Friday,False,SUP217,Dairy,Speech,BrandA,51,Female,Lake Glenn,New Nicoleside,2544,3.5,16,850
DMT100216,2024-07-17,185,STR47,PRD4083,6,388.22,2329.32,5,2212.85,Wallet,EMP648,CUST6887,Wednesday,False,SUP288,Beverages,Officer,BrandA,60,Other,Hernandezborough,North Matthew,4709,3.8,13,954
DMT100217,2024-10-22,186,STR32,PRD7301,14,221.29,3098.06,5,2943.16,Cash,EMP779,CUST7189,Tuesday,False,SUP214,Beverages,Choice,BrandC,66,Female,South Kathryn,West Joshua,4165,3.5,39,844
DMT100218,2023-07-18,187,STR5,PRD6902,15,185.55,2783.25,15,2365.76,Card,EMP134,CUST7684,Tuesday,False,SUP246,Dairy,Field,BrandC,28,Male,New Jackie,West Rileymouth,2203,3.5,31,971
DMT100219,2024-04-09,147,STR49,PRD7835,8,407.81,3262.48,15,2773.11,UPI,EMP851,CUST2423,Tuesday,False,SUP219,Household,Boy,BrandD,50,Male,Jasonton,West Kevin,3833,4.6,21,353
DMT100220,2025-01-29,123,STR35,PRD3527,1,197.97,197.97,15,168.27,UPI,EMP867,CUST5773,Wednesday,False,SUP204,Household,Fast,BrandC,28,Female,East David,Lake Brandiport,2883,3.7,18,231
DMT100221,2024-04-16,188,STR50,PRD5726,6,17.47,104.82,0,104.82,UPI,EMP710,CUST6011,Tuesday,False,SUP200,Beverages,Share,BrandD,29,Male,Zacharyland,West Andreafurt,2938,4.8,37,908
DMT100222,2024-06-19,189,STR9,PRD3056,6,91.18,547.08,20,437.66,Card,EMP923,CUST7945,Wednesday,False,SUP201,Bakery,Feeling,BrandA,46,Other,Lake Davidchester,Lake Alexandra,3728,3.4,33,341
DMT100223,2023-08-19,190,STR9,PRD3200,2,425.65,851.3,10,766.17,Wallet,EMP711,CUST7373,Saturday,True,SUP275,Dairy,Man,BrandB,18,Female,Littleberg,Lake Alexandra,3728,3.4,33,341
DMT100224,2025-01-02,191,STR43,PRD1190,20,94.83,1896.6,20,1517.28,UPI,EMP382,CUST7113,Thursday,False,SUP214,Beverages,Indeed,BrandB,43,Male,Edwardshaven,Lake Stephaniehaven,4116,4.6,17,178
DMT100225,2025-03-17,192,STR31,PRD2175,19,495.87,9421.53,10,8479.38,UPI,EMP726,CUST9510,Monday,False,SUP294,Dairy,Allow,BrandA,61,Other,South Christopher,South Samantha,4972,3.6,19,837
DMT100226,2024-01-18,193,STR36,PRD1257,10,210.46,2104.6,5,1999.37,UPI,EMP164,CUST5392,Thursday,False,SUP272,Household,Development,BrandA,58,Female,East Phillipburgh,West Garyhaven,2128,4.5,37,250
DMT100227,2023-09-27,194,STR11,PRD3359,3,448.98,1346.94,15,1144.9,Wallet,EMP683,CUST1960,Wednesday,False,SUP255,Grocery,Along,BrandB,55,Other,Robinsonshire,New Sheilaside,3625,3.4,20,946
DMT100228,2024-05-14,195,STR17,PRD8974,16,238.08,3809.28,20,3047.42,UPI,EMP770,CUST9595,Tuesday,False,SUP244,Bakery,Military,BrandC,48,Other,North Brandimouth,Longberg,2249,5.0,16,345
DMT100229,2024-04-24,196,STR34,PRD8155,11,297.69,3274.59,5,3110.86,Wallet,EMP972,CUST6740,Wednesday,False,SUP297,Dairy,After,BrandA,49,Other,Michaelton,Hernandezchester,3927,4.8,27,809
DMT100230,2024-06-22,197,STR39,PRD3224,7,135.89,951.23,5,903.67,Wallet,EMP884,CUST8710,Saturday,True,SUP254,Beverages,Site,BrandB,47,Female,New Johnfort,Lake Robertmouth,2847,3.2,27,439
DMT100231,2024-04-05,198,STR28,PRD2387,1,390.31,390.31,20,312.25,UPI,EMP357,CUST3013,Friday,False,SUP290,Grocery,Physical,BrandA,49,Other,Carterbury,New Toni,3665,3.1,33,350
DMT100232,2023-11-27,199,STR14,PRD3248,10,38.81,388.1,10,349.29,Card,EMP892,CUST1805,Monday,False,SUP265,Bakery,Man,BrandB,33,Other,West Tina,Lake Heatherland,3417,3.2,27,325
DMT100233,2024-06-04,200,STR35,PRD7813,1,443.75,443.75,10,399.38,UPI,EMP345,CUST8919,Tuesday,False,SUP241,Bakery,Building,BrandD,20,Other,Victorside,Lake Brandiport,2883,3.7,18,231
DMT100234,2025-05-20,201,STR49,PRD8471,12,432.67,5192.04,10,4672.84,UPI,EMP553,CUST1708,Tuesday,False,SUP233,Household,Hand,BrandC,52,Male,East Shelley,West Kevin,3833,4.6,21,353
DMT100235,2024-11-11,202,STR47,PRD7974,7,263.93,1847.51,5,1755.13,Card,EMP300,CUST7293,Monday,False,SUP248,Personal Care,Admit,BrandD,70,Male,North Matthewfurt,North Matthew,4709,3.8,13,954
DMT100236,2023-12-24,203,STR45,PRD3945,3,217.44,652.32,10,587.09,Cash,EMP343,CUST2906,Sunday,True,SUP293,Beverages,Win,BrandC,37,Other,Nicholastown,New David,4975,3.2,39,208
DMT100237,2025-07-05,19,STR13,PRD8444,20,293.72,5874.4,10,5286.96,UPI,EMP318,CUST2571,Saturday,True,SUP267,Bakery,Likely,BrandD,29,Female,New Robert,South Jason,4847,4.6,42,866
DMT100238,2023-12-06,204,STR46,PRD9346,17,48.79,829.43,20,663.54,Card,EMP168,CUST5207,Wednesday,False,SUP225,Beverages,Final,BrandB,55,Female,Margarethaven,North Brittanystad,3852,4.5,26,158
DMT100239,2025-06-27,205,STR20,PRD7948,9,67.5,607.5,5,577.12,Wallet,EMP280,CUST1232,Friday,False,SUP239,Household,Far,BrandC,68,Female,West Michael,Lake Michelle,2963,4.2,40,464
DMT100240,2024-06-26,206,STR26,PRD8373,3,68.57,205.71,0,205.71,Card,EMP933,CUST3881,Wednesday,False,SUP235,Dairy,Including,BrandC,50,Female,Thomasville,Shepherdview,4221,4.7,10,163
DMT100241,2024-08-17,28,STR43,PRD7303,2,102.08,204.16,5,193.95,Wallet,EMP954,CUST3732,Saturday,True,SUP260,Beverages,Phone,BrandD,38,Other,Port Jeffrey,Lake Stephaniehaven,4116,4.6,17,178
